order_id,customer_name,gender,age,city,state,order_date,product,category,quantity,unit_price,payment_mode,delivery_status,rating,returned
936,David Johnson,Male,,Delhi,Delhi,2024-02-13,Phone,Electronics,3,1499,,,8,True
937,Ryan Odonnell,Unknown,30,Jaipur,Maharashtra,27/02/2023,Printer,Electronics,2,1499,,Cancelled,5,False
938,Ashley Gordon,M,150,Mumbai,Delhi,08-06-2023,Headphones,Accessories,2,-500,,,-1,
939,Megan Walters,M,22,Bengaluru,Gujarat,2023-09-10,Keyboard,Accessories,-2,1499,,Delivered,4,False
940,Robert Lee PhD,Male,41,Bengaluru,Gujarat,02/01/2023,Keyboard,Accessories,2,599,UPI,Cancelled,5,True
941,Karen Lee,Female,150,Ahmedabad,Delhi,05-31-2023,Headphones,Accessories,2,1499,UPI,Pending,3,
942,Carrie Lawson,M,22,Ahmedabad,Maharashtra,2023-12-27,Mouse,Accessories,1,599,,Delivered,8,
943,Eric Mclean,Male,30,Mumbai,Delhi,21/03/2024,Mouse,,1,1499,UPI,Delivered,-1,False
944,Kimberly Andrews,M,30,Bengaluru,Maharashtra,03-18-2023,Mouse,Accessories,0,-500,,Cancelled,8,
945,Stephanie Mueller,Unknown,22,Delhi,,2023-12-22,Laptop,Electronics,1,599,Crypto,Pending,-1,True
946,Larry Brooks,M,-5,Bengaluru,Maharashtra,06/01/2023,Printer,Electronics,-2,29999,,Pending,8,True
947,Darren Clark,F,-5,Delhi,Delhi,05-20-2023,Phone,Electronics,0,599,Card,,4,
948,Nathaniel Newton,M,-5,Mumbai,Gujarat,2024-05-14,Phone,Electronics,0,1499,UPI,Cancelled,8,True
949,Jessica Powell,Male,,Jaipur,Maharashtra,19/05/2023,Phone,Electronics,-2,29999,UPI,Pending,5,True
950,Kayla Pierce,Male,30,Bengaluru,Rajasthan,10-05-2023,Phone,Electronics,3,1499,Crypto,Pending,,
901,Ryan Miller,Female,41,Jaipur,Karnataka,2024-04-20,Laptop,Electronics,-2,599,Crypto,,3,True
902,,Unknown,22,Mumbai,Maharashtra,11/06/2023,Phone,Electronics,0,1499,Cash,,5,True
903,Kelly Murphy,Unknown,-5,Bengaluru,Rajasthan,12-26-2023,Phone,Electronics,-2,1499,UPI,,8,
904,Christian Collins,Unknown,30,Delhi,Gujarat,2024-03-20,Laptop,Electronics,1,599,,Pending,4,
905,Gina Stanley,Female,150,Bengaluru,Karnataka,01/12/2023,Mouse,Accessories,-2,29999,,Pending,5,False
906,Roger Frank,Male,-5,Delhi,Delhi,07-04-2023,Printer,Electronics,-2,599,Card,,3,True
907,,F,22,Ahmedabad,Rajasthan,2023-03-15,Monitor,Electronics,0,29999,Card,Cancelled,4,True
908,Amy May,Unknown,22,Jaipur,Delhi,24/05/2023,Tablet,Electronics,0,29999,,Cancelled,8,
909,Christina Adams,Male,150,Ahmedabad,Rajasthan,04-18-2024,Mouse,Accessories,3,29999,,,-1,
910,Danielle Oneill,Unknown,150,Bengaluru,Maharashtra,2023-03-08,Headphones,Accessories,3,599,,,-1,False
911,Jerry Cain,F,22,,Delhi,15/05/2023,Laptop,Electronics,-2,599,Card,Delivered,5,False
912,Jessica Williams,Male,,Delhi,Gujarat,03-23-2023,,Electronics,0,599,Cash,,8,
913,Brittany Brooks,Male,22,Delhi,Rajasthan,2023-10-01,Headphones,Accessories,0,-500,Card,,5,True
914,Mark Torres,F,-5,Delhi,Gujarat,12/06/2023,Tablet,Electronics,1,29999,,Delivered,-1,True
915,Erin Scott,Female,30,Mumbai,Karnataka,04-30-2024,Headphones,Accessories,1,-500,UPI,Cancelled,8,False
916,April Ross,Female,22,Ahmedabad,Maharashtra,2023-04-20,Laptop,Electronics,3,1499,UPI,Pending,3,False
917,Cindy Gomez,Unknown,-5,Ahmedabad,Karnataka,27/07/2023,Phone,Electronics,2,29999,Card,Delivered,3,False
918,Jean Becker,Female,30,Mumbai,Gujarat,06-25-2023,Monitor,Electronics,0,-500,Crypto,Pending,8,False
919,,Male,150,Bengaluru,Delhi,2024-04-12,Printer,Electronics,1,1499,Cash,Cancelled,,True
920,Jennifer Garza,Female,-5,Mumbai,Rajasthan,19/03/2023,Headphones,Accessories,0,29999,Crypto,Delivered,8,True
921,James Morrison,F,22,Jaipur,Delhi,11-21-2023,Headphones,Accessories,2,-500,,Pending,-1,False
922,John Olsen,Female,30,Bengaluru,,2023-04-21,Tablet,Electronics,1,29999,Cash,Delivered,5,False
923,Chad King,M,-5,Ahmedabad,Gujarat,15/09/2023,Phone,Electronics,3,29999,Crypto,,-1,False
924,Matthew Scott,M,-5,Mumbai,Delhi,02-28-2023,Mouse,Accessories,-2,1499,Crypto,,8,False
925,Joshua Davis,Unknown,,Bengaluru,Rajasthan,2024-03-08,Printer,Electronics,1,599,UPI,Delivered,-1,False
926,Jason Ferguson,F,150,Jaipur,Gujarat,23/02/2023,Headphones,Accessories,-2,599,,Cancelled,8,True
927,Tamara Thomas,F,-5,Jaipur,Delhi,04-25-2023,Headphones,Accessories,0,599,Cash,,8,
928,Heidi Lucas,Male,41,Delhi,Karnataka,2023-12-27,Printer,Electronics,3,29999,,Cancelled,5,False
929,Ashley Campbell,Male,-5,Jaipur,Rajasthan,11/12/2023,Keyboard,Accessories,1,1499,Cash,Cancelled,5,True
930,Renee Lynn,Female,150,Ahmedabad,Delhi,05-06-2024,Printer,Electronics,-2,-500,UPI,,4,
931,Sandra Houston,M,41,Bengaluru,Delhi,2023-07-19,Mouse,Accessories,0,1499,UPI,Pending,-1,True
932,Kayla Harris,Unknown,150,Delhi,Maharashtra,20/11/2023,Printer,Electronics,2,599,UPI,Delivered,8,True
933,Justin Ward,Male,150,Bengaluru,Rajasthan,11-18-2023,Mouse,Accessories,-2,-500,UPI,Pending,8,
934,John Manning,Female,30,Delhi,Maharashtra,2023-11-20,Tablet,,2,1499,,,5,
935,Chad Brown,Male,30,Jaipur,Karnataka,27/01/2023,Monitor,Electronics,1,599,,Delivered,3,True
936,,Female,22,Jaipur,Gujarat,05-25-2023,Monitor,Electronics,3,1499,,Delivered,8,True
937,Douglas Escobar,M,22,Delhi,Gujarat,2023-07-31,Phone,Electronics,0,29999,,,4,True
938,Vanessa Bryant,Female,,Bengaluru,Karnataka,02/06/2023,Laptop,Electronics,1,599,Cash,Cancelled,,False
939,Courtney Nichols,Female,150,Mumbai,Rajasthan,11-11-2023,Laptop,Electronics,2,599,Crypto,Delivered,-1,
940,Kelli Erickson,Female,41,Jaipur,Delhi,2024-01-25,Mouse,Accessories,1,29999,Card,Pending,3,
941,Samuel Brown,Unknown,41,Ahmedabad,Delhi,21/12/2023,Mouse,Accessories,1,29999,,Cancelled,8,
942,Shelby Holland,M,150,,Gujarat,02-19-2024,Headphones,Accessories,2,29999,Card,Pending,5,False
943,Connie Cardenas,Female,30,Ahmedabad,Gujarat,2023-02-22,Monitor,Electronics,0,-500,Crypto,Cancelled,5,
944,Anthony Pennington,M,30,Bengaluru,Maharashtra,25/02/2023,Printer,Electronics,3,599,,Pending,3,
945,Daniel Rios,Unknown,150,Bengaluru,Maharashtra,05-10-2023,Printer,Electronics,0,599,UPI,Pending,5,False
946,Jordan Carlson,Unknown,30,Jaipur,Delhi,2024-02-09,Mouse,Accessories,3,29999,Card,Cancelled,3,True
947,Taylor French,Unknown,30,Ahmedabad,Karnataka,13/06/2023,Laptop,Electronics,3,1499,Crypto,Delivered,8,False
948,Brett York,F,30,Jaipur,Karnataka,11-05-2023,Keyboard,Accessories,3,599,Crypto,,8,False
949,Jessica Craig,Female,30,Jaipur,,2024-02-21,,Electronics,0,-500,UPI,Cancelled,8,True
950,Heidi Martin,Female,150,Mumbai,Karnataka,05/03/2023,Headphones,Accessories,0,1499,Crypto,Delivered,5,True
508,Susan Turner,Unknown,22,Bengaluru,Karnataka,02/12/2023,Mouse,Accessories,1,1499,Cash,Pending,3,False
819,Alexis Lopez DVM,M,,Ahmedabad,Rajasthan,2024-01-19,Headphones,Accessories,1,1499,,,4,False
453,Jason Roberts,Female,30,Mumbai,Rajasthan,2023-04-05,Laptop,Electronics,2,1499,,Delivered,3,True
369,Carrie Martinez MD,Female,150,Bengaluru,Rajasthan,2023-12-06,Printer,,1,1499,Crypto,,8,True
243,Daniel Ford,Unknown,22,Bengaluru,,2023-05-24,Printer,Electronics,2,1499,,Delivered,8,
930,Christie Thompson,Unknown,41,,Gujarat,2024-02-22,Mouse,Accessories,2,1499,UPI,Cancelled,-1,True
263,Robert Austin,F,-5,Delhi,Karnataka,02-20-2024,Tablet,Electronics,2,1499,Card,Delivered,-1,False
811,Betty Ayala,Unknown,-5,Ahmedabad,Delhi,08/03/2023,Keyboard,Accessories,-2,29999,Crypto,Pending,-1,
319,,Male,22,Mumbai,Delhi,13/06/2023,Monitor,Electronics,0,1499,,Delivered,-1,True
50,William Larson,Female,22,Ahmedabad,Gujarat,12-22-2023,Mouse,Accessories,3,-500,,Delivered,4,False
447,Dean Parker,F,150,Mumbai,Gujarat,2023-09-13,Mouse,Accessories,3,29999,Crypto,Delivered,8,True
143,David Hunter,Female,,Delhi,Karnataka,09-28-2023,Printer,Electronics,2,29999,UPI,,5,
919,,Male,150,Bengaluru,Delhi,2024-04-12,Printer,Electronics,1,1499,Cash,Cancelled,,True
346,Stephanie Smith DDS,Unknown,150,Delhi,Maharashtra,30/08/2023,Mouse,Accessories,1,1499,Cash,Pending,5,False
922,John Olsen,Female,30,Bengaluru,,2023-04-21,Tablet,Electronics,1,29999,Cash,Delivered,5,False
134,Michael Wade,F,30,Jaipur,Gujarat,11-06-2023,Headphones,Accessories,1,29999,,Delivered,-1,
105,Pamela Harrell,Male,41,Delhi,Gujarat,2023-07-28,Monitor,Electronics,0,1499,Cash,Delivered,5,
7,Jose Mitchell,Unknown,22,Bengaluru,Delhi,01/07/2023,Keyboard,Accessories,-2,1499,Card,,8,False
601,Jonathan Horton,F,-5,Delhi,Gujarat,16/03/2023,Keyboard,Accessories,3,1499,,Pending,5,False
497,Deborah Jackson,M,22,Delhi,Delhi,11-16-2023,Mouse,Accessories,3,1499,,Delivered,3,
703,Michele Lewis,M,-5,Ahmedabad,Maharashtra,15/01/2023,,Electronics,-2,599,Cash,Delivered,,
473,Brandy Huffman,M,30,Jaipur,Gujarat,02-08-2024,Tablet,Electronics,3,1499,Cash,Delivered,8,
599,Amber Mclean,F,150,Mumbai,Gujarat,01-05-2024,Headphones,Accessories,2,29999,Card,Delivered,5,True
503,Cynthia Norman,F,22,Jaipur,Delhi,09-14-2023,Headphones,Accessories,-2,29999,Cash,,8,
434,Lauren Kent,F,22,,Karnataka,07-28-2023,Phone,Electronics,3,29999,UPI,Cancelled,-1,
120,Stephanie Jones,F,-5,Jaipur,Delhi,2024-03-21,Mouse,Accessories,1,599,,Pending,8,False
109,Melissa Shelton,Female,22,Mumbai,Delhi,05/12/2023,Laptop,Electronics,-2,29999,UPI,Pending,5,True
648,Jason Wright,M,22,Mumbai,,2023-09-21,Keyboard,Accessories,1,-500,UPI,Pending,8,False
590,Alexander Harris,Unknown,30,Jaipur,Karnataka,10-22-2023,Mouse,Accessories,2,29999,UPI,Delivered,5,True
375,Elijah Rodriguez,M,30,Ahmedabad,Rajasthan,2024-04-04,Mouse,Accessories,3,1499,Card,Delivered,8,True
911,Meredith Francis,Unknown,30,Mumbai,Gujarat,01-01-2023,Laptop,Electronics,3,599,,Pending,5,False
719,Robert Smith,Male,22,Ahmedabad,Gujarat,01-27-2023,Tablet,Electronics,0,29999,UPI,,8,False
745,Daniel Smith,Male,22,Mumbai,Karnataka,12/03/2024,Printer,Electronics,3,599,Crypto,Pending,3,False
495,Alexander Stephenson,Female,22,Mumbai,Gujarat,2023-11-12,Keyboard,Accessories,3,599,UPI,,8,False
405,Melissa Lopez,M,41,Mumbai,,2023-05-07,Keyboard,Accessories,2,29999,,,8,False
275,Jonathan Wilson,Male,150,Bengaluru,Rajasthan,12-13-2023,Mouse,Accessories,-2,1499,,Cancelled,4,
79,Miguel Russell,M,41,Mumbai,Rajasthan,29/08/2023,Tablet,Electronics,2,29999,,,5,
722,Heather Lane,Unknown,-5,Delhi,Karnataka,04-09-2023,Headphones,Accessories,2,29999,Crypto,,,True
645,Donna Armstrong,F,41,Mumbai,Delhi,2023-03-16,Monitor,Electronics,-2,1499,Crypto,Delivered,3,
615,Logan Caldwell,Male,22,Ahmedabad,Delhi,2024-04-01,Headphones,,3,599,UPI,Pending,5,True
873,Mary Murray,M,-5,Mumbai,Gujarat,2024-02-12,Phone,Electronics,3,599,UPI,Delivered,3,True
692,Antonio Brown,Unknown,150,Ahmedabad,Rajasthan,04-09-2024,Keyboard,Accessories,1,-500,Card,Cancelled,8,
91,Stacy Sutton,Female,,Jaipur,Gujarat,17/12/2023,Monitor,Electronics,1,599,,Pending,5,True
102,,Male,150,Bengaluru,Maharashtra,2023-04-30,Headphones,Accessories,-2,1499,,Delivered,8,
95,Robert Collins,F,41,Ahmedabad,Maharashtra,04-28-2024,Tablet,Electronics,0,29999,Card,,,False
578,,Female,150,Ahmedabad,Delhi,02-05-2023,Headphones,Accessories,0,599,Card,,4,
538,Joanna Sharp,Unknown,-5,Bengaluru,Maharashtra,20/03/2023,Keyboard,Accessories,3,1499,UPI,Pending,4,
42,Angela Anderson,M,30,Bengaluru,Karnataka,2023-04-09,Printer,Electronics,3,-500,Crypto,Delivered,5,False
454,Justin Decker,F,22,Jaipur,Gujarat,24/04/2024,Headphones,Accessories,-2,599,UPI,Cancelled,-1,True
946,Jordan Carlson,Unknown,30,Jaipur,Delhi,2024-02-09,Mouse,Accessories,3,29999,Card,Cancelled,3,True
714,,Male,-5,Bengaluru,Rajasthan,2023-02-10,Monitor,Electronics,1,-500,UPI,Delivered,4,
35,Michael Garcia,Female,30,Ahmedabad,Rajasthan,03-21-2023,Keyboard,Accessories,2,29999,,Pending,5,True
640,Jeffrey Shepherd,M,-5,Jaipur,Rajasthan,11/11/2023,Phone,Electronics,2,599,,Cancelled,5,
36,Timothy Oliver,M,22,Ahmedabad,Delhi,2024-02-08,Phone,Electronics,2,-500,Cash,Cancelled,4,True
149,Kevin Miller,M,150,Bengaluru,Rajasthan,02-02-2023,Phone,Electronics,-2,1499,,Pending,5,False
456,Jack Brown,Male,22,Mumbai,Maharashtra,2024-03-05,Mouse,Accessories,0,-500,Crypto,Cancelled,,
886,Derek Peterson,Male,-5,Delhi,Gujarat,21/05/2023,Laptop,Electronics,1,599,Card,Cancelled,-1,False
678,Michael Ross DVM,M,-5,Mumbai,Karnataka,2024-05-11,Monitor,Electronics,1,-500,Crypto,Cancelled,3,False
487,Ashley Garrison,F,150,Bengaluru,Karnataka,31/01/2024,Monitor,Electronics,-2,1499,UPI,Delivered,8,False
686,Mrs. Lori Watson,M,-5,Delhi,Maharashtra,07-30-2023,Tablet,Electronics,2,29999,Cash,Pending,3,False
308,Julie Benson,Unknown,150,Jaipur,Delhi,05-07-2023,Keyboard,Accessories,-2,-500,Cash,Pending,4,True
239,Michael Martin,Female,-5,Mumbai,Gujarat,03-16-2023,Phone,Electronics,3,-500,UPI,Cancelled,5,True
396,Erika Carroll,M,-5,Ahmedabad,Gujarat,2024-04-11,Monitor,Electronics,0,29999,UPI,,3,
735,Suzanne Miller,F,150,Bengaluru,Gujarat,2023-11-26,Keyboard,Accessories,3,-500,Card,Cancelled,3,True
823,Clinton Coleman,Female,30,Mumbai,Delhi,25/01/2023,Printer,Electronics,2,599,UPI,,3,True
813,Mary Molina,M,-5,Bengaluru,Rajasthan,2024-04-11,Headphones,Accessories,1,29999,,,5,
465,Christine Cook,M,30,,Maharashtra,2023-03-19,Laptop,Electronics,0,29999,,Cancelled,8,
817,Cole Manning,Female,150,Jaipur,Gujarat,26/03/2023,Monitor,Electronics,1,599,,,,False
529,Adam Ortiz,F,-5,Ahmedabad,Delhi,16/10/2023,Headphones,Accessories,-2,1499,,Cancelled,4,True
18,Michael Jenkins,F,30,Jaipur,Rajasthan,2023-10-11,Keyboard,Accessories,1,1499,UPI,Delivered,5,True
710,David Maxwell,Unknown,30,Delhi,Maharashtra,04-09-2024,Headphones,Accessories,2,-500,Cash,Delivered,-1,True
371,Dr. Jessica Huang,M,150,Ahmedabad,Rajasthan,02-10-2023,Headphones,Accessories,0,-500,Cash,Delivered,8,
242,Jeremy Peters,Unknown,30,Ahmedabad,Maharashtra,04-13-2023,Headphones,Accessories,3,-500,Crypto,Pending,5,False
915,Erin Scott,Female,30,Mumbai,Karnataka,04-30-2024,Headphones,Accessories,1,-500,UPI,Cancelled,8,False
458,Sherri Foster,Male,-5,Mumbai,Maharashtra,10-04-2023,Keyboard,Accessories,0,29999,Card,Cancelled,3,True
66,Miguel West,Unknown,-5,Mumbai,Maharashtra,2023-10-09,Tablet,Electronics,3,1499,UPI,Pending,5,True
192,Kimberly Lee,Female,22,Bengaluru,Delhi,2023-11-12,Keyboard,Accessories,2,599,UPI,,5,
839,Joy Jackson,M,-5,Mumbai,Gujarat,03-31-2023,Monitor,Electronics,3,-500,Crypto,,3,False
332,Stacy Gonzalez,Male,30,Mumbai,Gujarat,09-06-2023,Headphones,Accessories,2,-500,UPI,,5,
639,Mrs. Cynthia Little,M,-5,Mumbai,Delhi,2023-05-25,Tablet,Electronics,1,1499,Card,Pending,4,
256,Rita Mcclure,Male,30,Mumbai,Delhi,03/05/2023,Monitor,Electronics,-2,-500,,Pending,-1,False
743,Tamara Lopez,M,30,Delhi,Karnataka,12-19-2023,Headphones,Accessories,2,-500,,,4,
757,Eric Fisher,Male,41,Jaipur,Maharashtra,21/01/2024,Printer,Electronics,0,-500,UPI,,3,False
758,Kayla White,Male,41,Bengaluru,Karnataka,11-21-2023,Keyboard,Accessories,1,1499,Crypto,Pending,5,
902,,Unknown,22,Mumbai,Maharashtra,11/06/2023,Phone,Electronics,0,1499,Cash,,5,True
943,Connie Cardenas,Female,30,Ahmedabad,Gujarat,2023-02-22,Monitor,Electronics,0,-500,Crypto,Cancelled,5,
464,,Female,22,Mumbai,Maharashtra,05-11-2024,Laptop,Electronics,2,-500,,Delivered,4,True
844,Aaron Morton,Male,22,Jaipur,Gujarat,07/05/2023,Mouse,Accessories,0,599,Crypto,Pending,8,True
574,Cody Harris,Unknown,30,Mumbai,Maharashtra,17/12/2023,Headphones,,2,599,UPI,Delivered,3,
528,Jessica Carney,M,150,Mumbai,Gujarat,2023-02-25,Phone,Electronics,-2,29999,Cash,Cancelled,4,
655,John Kennedy,Male,22,Jaipur,Rajasthan,29/04/2023,Mouse,Accessories,0,599,Card,,-1,
190,James Phillips,M,41,Delhi,Maharashtra,21/10/2023,Printer,Electronics,1,29999,,Delivered,,False
518,George Thomas,M,150,Delhi,Gujarat,01-13-2023,,Accessories,1,29999,Cash,Pending,3,True
907,,F,22,Ahmedabad,Rajasthan,2023-03-15,Monitor,Electronics,0,29999,Card,Cancelled,4,True
415,Colin Mathews,Unknown,150,Jaipur,Delhi,06/04/2023,Mouse,Accessories,0,29999,,Delivered,8,
672,Alicia Butler,Female,41,Bengaluru,Delhi,2023-05-17,Monitor,Electronics,0,1499,UPI,Pending,4,True
560,Jamie Mckay,Female,30,Ahmedabad,Karnataka,07-16-2023,Tablet,Electronics,1,-500,,Pending,-1,False
594,Christine Garcia,F,30,Ahmedabad,,2023-12-21,Laptop,Electronics,-2,599,,Cancelled,5,False
259,Chase Hill,M,-5,Ahmedabad,Gujarat,01/12/2023,,Accessories,0,1499,UPI,Delivered,4,False
155,Heather Marshall,Unknown,41,,Rajasthan,03-17-2024,Laptop,Electronics,3,-500,,,8,False
