order_id,customer_fullname,gender,age,city,state,order_date,product,category,quantity,unit_price,payment_mode,delivery_status,rating,Total_amount,is_delivered
924,Maria Brown,M,30,Mumbai,Maharashtra,2023-11-21,Keyboard,Accessories,2,500,Card,unknown,4,1000,0
925,Joshua Davis,Unknown,49,Bengaluru,Rajasthan,2024-03-08,Printer,Electronics,1,599,UPI,Delivered,0,599,1
925,William Williams,Unknown,30,Ahmedabad,Rajasthan,07/01/2024,unknown,Electronics,0,1499,unknown,Pending,4,0,0
926,Jason Ferguson,F,150,Jaipur,Gujarat,23/02/2023,Headphones,Accessories,0,599,unknown,Cancelled,8,0,0
926,Dr. Cynthia Bolton,Female,41,Jaipur,Maharashtra,10-19-2023,Headphones,Accessories,2,1499,unknown,Pending,3,2998,0
927,Justin Brown,Female,-5,Ahmedabad,Rajasthan,2023-02-06,Printer,Electronics,0,1499,unknown,Delivered,0,0,1
927,Tamara Thomas,F,-5,Jaipur,Delhi,04-25-2023,Headphones,Accessories,0,599,Cash,unknown,8,0,0
928,Heidi Lucas,Male,41,Delhi,Karnataka,2023-12-27,Printer,Electronics,3,29999,unknown,Cancelled,5,89997,0
929,Ashley Campbell,Male,-5,Jaipur,Rajasthan,11/12/2023,Keyboard,Accessories,1,1499,Cash,Cancelled,5,1499,0
929,Patrick Buchanan,Male,22,Bengaluru,Maharashtra,11-04-2023,Laptop,Electronics,1,1499,Card,unknown,0,1499,0
930,Christie Thompson,Unknown,41,unknown,Gujarat,2024-02-22,Mouse,Accessories,2,1499,UPI,Cancelled,0,2998,0
930,Renee Lynn,Female,150,Ahmedabad,Delhi,05-06-2024,Printer,Electronics,0,500,UPI,unknown,4,0,0
931,Sandra Houston,M,41,Bengaluru,Delhi,2023-07-19,Mouse,Accessories,0,1499,UPI,Pending,0,0,0
931,Abigail Gonzales,Male,150,Mumbai,Rajasthan,11/01/2023,Laptop,Electronics,0,500,Card,Delivered,3,0,1
932,Kayla Harris,Unknown,150,Delhi,Maharashtra,20/11/2023,Printer,Electronics,2,599,UPI,Delivered,8,1198,1
932,Ryan Johnson,M,-5,Delhi,Maharashtra,01-13-2023,Keyboard,Accessories,3,1499,unknown,unknown,3,4497,0
933,Trevor Arnold,Female,22,Mumbai,Maharashtra,2023-03-28,Phone,Electronics,1,29999,UPI,Cancelled,3,29999,0
933,Justin Ward,Male,150,Bengaluru,Rajasthan,11-18-2023,Mouse,Accessories,0,500,UPI,Pending,8,0,0
934,Meghan Jenkins,Female,-5,Bengaluru,Maharashtra,06/11/2023,Mouse,Accessories,0,1499,unknown,unknown,4,0,0
934,John Manning,Female,30,Delhi,Maharashtra,2023-11-20,Tablet,unknown,2,1499,unknown,unknown,5,2998,0
935,Chad Brown,Male,30,Jaipur,Karnataka,27/01/2023,Monitor,Electronics,1,599,unknown,Delivered,3,599,1
936,David Johnson,Male,49,Delhi,Delhi,2024-02-13,Phone,Electronics,3,1499,unknown,unknown,8,4497,0
937,Douglas Escobar,M,22,Delhi,Gujarat,2023-07-31,Phone,Electronics,0,29999,unknown,unknown,4,0,0
937,Ryan Odonnell,Unknown,30,Jaipur,Maharashtra,27/02/2023,Printer,Electronics,2,1499,unknown,Cancelled,5,2998,0
938,Vanessa Bryant,Female,49,Bengaluru,Karnataka,02/06/2023,Laptop,Electronics,1,599,Cash,Cancelled,3,599,0
938,Ashley Gordon,M,150,Mumbai,Delhi,08-06-2023,Headphones,Accessories,2,500,unknown,unknown,0,1000,0
939,Megan Walters,M,22,Bengaluru,Gujarat,2023-09-10,Keyboard,Accessories,0,1499,unknown,Delivered,4,0,1
939,Courtney Nichols,Female,150,Mumbai,Rajasthan,11-11-2023,Laptop,Electronics,2,599,Crypto,Delivered,0,1198,1
940,Kelli Erickson,Female,41,Jaipur,Delhi,2024-01-25,Mouse,Accessories,1,29999,Card,Pending,3,29999,0
940,Robert Lee PhD,Male,41,Bengaluru,Gujarat,02/01/2023,Keyboard,Accessories,2,599,UPI,Cancelled,5,1198,0
941,Samuel Brown,Unknown,41,Ahmedabad,Delhi,21/12/2023,Mouse,Accessories,1,29999,unknown,Cancelled,8,29999,0
941,Karen Lee,Female,150,Ahmedabad,Delhi,05-31-2023,Headphones,Accessories,2,1499,UPI,Pending,3,2998,0
942,Shelby Holland,M,150,unknown,Gujarat,02-19-2024,Headphones,Accessories,2,29999,Card,Pending,5,59998,0
942,Carrie Lawson,M,22,Ahmedabad,Maharashtra,2023-12-27,Mouse,Accessories,1,599,unknown,Delivered,8,599,1
943,Connie Cardenas,Female,30,Ahmedabad,Gujarat,2023-02-22,Monitor,Electronics,0,500,Crypto,Cancelled,5,0,0
943,Eric Mclean,Male,30,Mumbai,Delhi,21/03/2024,Mouse,unknown,1,1499,UPI,Delivered,0,1499,1
944,Anthony Pennington,M,30,Bengaluru,Maharashtra,25/02/2023,Printer,Electronics,3,599,unknown,Pending,3,1797,0
944,Kimberly Andrews,M,30,Bengaluru,Maharashtra,03-18-2023,Mouse,Accessories,0,500,unknown,Cancelled,8,0,0
945,Daniel Rios,Unknown,150,Bengaluru,Maharashtra,05-10-2023,Printer,Electronics,0,599,UPI,Pending,5,0,0
945,Stephanie Mueller,Unknown,22,Delhi,unknown,2023-12-22,Laptop,Electronics,1,599,Crypto,Pending,0,599,0
946,Jordan Carlson,Unknown,30,Jaipur,Delhi,2024-02-09,Mouse,Accessories,3,29999,Card,Cancelled,3,89997,0
946,Larry Brooks,M,-5,Bengaluru,Maharashtra,06/01/2023,Printer,Electronics,0,29999,unknown,Pending,8,0,0
947,Darren Clark,F,-5,Delhi,Delhi,05-20-2023,Phone,Electronics,0,599,Card,unknown,4,0,0
947,Taylor French,Unknown,30,Ahmedabad,Karnataka,13/06/2023,Laptop,Electronics,3,1499,Crypto,Delivered,8,4497,1
948,Brett York,F,30,Jaipur,Karnataka,11-05-2023,Keyboard,Accessories,3,599,Crypto,unknown,8,1797,0
948,Nathaniel Newton,M,-5,Mumbai,Gujarat,2024-05-14,Phone,Electronics,0,1499,UPI,Cancelled,8,0,0
949,Jessica Powell,Male,49,Jaipur,Maharashtra,19/05/2023,Phone,Electronics,0,29999,UPI,Pending,5,0,0
949,Jessica Craig,Female,30,Jaipur,unknown,2024-02-21,unknown,Electronics,0,500,UPI,Cancelled,8,0,0
950,Kayla Pierce,Male,30,Bengaluru,Rajasthan,10-05-2023,Phone,Electronics,3,1499,Crypto,Pending,3,4497,0
950,Heidi Martin,Female,150,Mumbai,Karnataka,05/03/2023,Headphones,Accessories,0,1499,Crypto,Delivered,5,0,1
